https://www.gov.uk/1619-bursary-fund,[(13, 0.77099437474549515), (11, 0.12632367297088062), (12, 0.055807304916233577)]
https://www.gov.uk/adoption-pay-leave,[(11, 0.57544785631302553), (4, 0.35047390511883714), (2, 0.06722749339668703)]
https://www.gov.uk/adoption-records,[(11, 0.70988881241929846), (4, 0.27950290391149341)]
https://www.gov.uk/adult-dependants-grant,[(13, 0.74375354001634464), (8, 0.1486044555841928), (11, 0.081735132609947941)]
https://www.gov.uk/advanced-learner-loan,[(13, 0.54771840980802033), (11, 0.26815559336014128), (8, 0.14234720639664292)]
https://www.gov.uk/advanced-learning-loans,[(13, 0.54771780212450005), (11, 0.26815634599034621), (8, 0.14234661580078076)]
https://www.gov.uk/appeal-exam-result,[(11, 0.44768266736469708), (0, 0.43729668744647304), (1, 0.063329696245140593)]
https://www.gov.uk/apply-apprenticeship,[(11, 0.46435286840467066), (2, 0.35763708168073222), (8, 0.10180760837045603)]
https://www.gov.uk/apply-for-student-finance,[(13, 0.78142306413455676), (11, 0.20769934547597221)]
https://www.gov.uk/apply-foster-child-council,[(4, 0.83452081353713237), (9, 0.1077013437356923)]
https://www.gov.uk/apply-online-for-student-finance,[(13, 0.67861980589974724), (11, 0.25113259131390014), (8, 0.062247597018559801)]
https://www.gov.uk/apply-school-transport-for-child-with-special-educational-needs-sen,[(4, 0.91788913053988963), (6, 0.050012086695648848)]
https://www.gov.uk/apply-short-term-care-for-child,[(4, 0.95333327102427246)]
https://www.gov.uk/apply-special-educational-needs-assessment,[(0, 0.06666666666666668), (1, 0.06666666666666668), (2, 0.06666666666666668)]
https://www.gov.uk/apply-to-adopt-child-through-council,[(4, 0.94166661030166288)]
https://www.gov.uk/apprenticeships-guide,[(11, 0.40758175607265063), (2, 0.40207112824811686), (0, 0.13616029936671872)]
https://www.gov.uk/approval-of-home-child-carers-northern-ireland,[(11, 0.38295683790126012), (4, 0.32928567106925871), (13, 0.11641684440186999)]
https://www.gov.uk/au-pairs-employment-law,[(11, 0.34722443103064654), (4, 0.22667561407505388), (7, 0.13842027594062878)]
https://www.gov.uk/become-a-childs-legal-parent,[(11, 0.61088473825295619), (4, 0.35248808966379108), (1, 0.018472872661707159)]
https://www.gov.uk/become-school-college-governor,[(3, 0.5027882869501884), (11, 0.18831179132102918), (9, 0.16546627626656377)]
https://www.gov.uk/care-to-learn,[(13, 0.47086846617727091), (10, 0.29273464168221441), (11, 0.10251366823015901)]
https://www.gov.uk/career-development-loans,[(11, 0.34518349868812825), (13, 0.30488772597860703), (12, 0.25968313210218119)]
https://www.gov.uk/career-skills-and-training,[(12, 0.35378158124292891), (11, 0.24238771706259682), (8, 0.20333671674138815)]
https://www.gov.uk/careers-helpline-for-teenagers,[(12, 0.62782904059829137), (11, 0.22118207840148874), (0, 0.095697411325071702)]
https://www.gov.uk/check-a-university-is-officially-recognised,[(7, 0.46270711425929179), (3, 0.23662903925113465), (2, 0.15107413136652623)]
https://www.gov.uk/child-adoption,[(4, 0.53908971776550119), (11, 0.43484548894416608), (1, 0.012657119548057056)]
https://www.gov.uk/child-study-visa,[(11, 0.54059282019309796), (13, 0.30076603435676097), (3, 0.078851274434472166)]
https://www.gov.uk/childcare-grant,[(13, 0.68772575817467496), (10, 0.1890613555718639), (4, 0.069528398461645491)]
https://www.gov.uk/childcare-premises-registration-england,[(0, 0.06666666666666668), (1, 0.06666666666666668), (2, 0.06666666666666668)]
