https://www.gov.uk/1619-bursary-fund,[(8, 0.49803374780688131), (10, 0.27944846009605462), (16, 0.064115659201500974)]
https://www.gov.uk/adoption-pay-leave,[(18, 0.5635893019850674), (7, 0.10063179301209264), (10, 0.085284143651310276)]
https://www.gov.uk/adoption-records,[(18, 0.51807445171665034), (8, 0.10905061543286818), (10, 0.10732471041904208)]
https://www.gov.uk/adult-dependants-grant,[(10, 0.79166260750588879), (9, 0.085267893123061114), (18, 0.060534501900338988)]
https://www.gov.uk/advanced-learner-loan,[(10, 0.72745690808877794), (19, 0.091376737884210343), (8, 0.073189789606485312)]
https://www.gov.uk/advanced-learning-loans,[(10, 0.7274439532677377), (19, 0.091364045176261233), (8, 0.073210579750939919)]
https://www.gov.uk/appeal-exam-result,[(4, 0.43281498888417425), (16, 0.15343939254797231), (13, 0.11919212260026087)]
https://www.gov.uk/apply-apprenticeship,[(13, 0.31310512472479624), (7, 0.26220493180913002), (10, 0.19508186823888743)]
https://www.gov.uk/apply-for-student-finance,[(10, 0.91092086872275946), (8, 0.02847118651589407), (13, 0.022008015657163735)]
https://www.gov.uk/apply-foster-child-council,[(18, 0.93666666580453228)]
https://www.gov.uk/apply-online-for-student-finance,[(10, 0.90718198439425612), (14, 0.04677888084012586), (3, 0.018894495046119321)]
https://www.gov.uk/apply-school-transport-for-child-with-special-educational-needs-sen,[(15, 0.78867588378897246), (16, 0.13854390824488028), (13, 0.04536085286357084)]
https://www.gov.uk/apply-short-term-care-for-child,[(18, 0.50348603327527086), (15, 0.35675041383429307), (5, 0.10112718893341222)]
https://www.gov.uk/apply-special-educational-needs-assessment,[(0, 0.049999999999999989), (1, 0.049999999999999989), (2, 0.049999999999999989)]
https://www.gov.uk/apply-to-adopt-child-through-council,[(18, 0.93666666597799852)]
https://www.gov.uk/apprenticeships-guide,[(9, 0.33116709559916951), (7, 0.27216720552031071), (10, 0.20866974942821032)]
https://www.gov.uk/approval-of-home-child-carers-northern-ireland,[(17, 0.3053901302633163), (18, 0.29492209622945209), (10, 0.16624903824708451)]
https://www.gov.uk/au-pairs-employment-law,[(18, 0.29690508322401138), (9, 0.22709585852715611), (10, 0.16912189506478284)]
https://www.gov.uk/become-a-childs-legal-parent,[(18, 0.8021855764213216), (10, 0.15178349873822525), (0, 0.038508800873112439)]
https://www.gov.uk/become-school-college-governor,[(16, 0.71431929914479186), (8, 0.10455042380535401), (12, 0.095003638694500694)]
https://www.gov.uk/care-to-learn,[(17, 0.32673222921896072), (10, 0.28380471617456426), (8, 0.22035704357233007)]
https://www.gov.uk/career-development-loans,[(10, 0.56450403240019831), (9, 0.31798593805696374), (8, 0.043571866544358143)]
https://www.gov.uk/career-skills-and-training,[(9, 0.5853709604378462), (10, 0.22660211652482429), (7, 0.078084286217015339)]
https://www.gov.uk/careers-helpline-for-teenagers,[(9, 0.5857051058004823), (10, 0.15498608363690108), (18, 0.11537452142678201)]
https://www.gov.uk/check-a-university-is-officially-recognised,[(12, 0.47050785756778629), (1, 0.10761358155494508), (10, 0.10295768232137499)]
https://www.gov.uk/child-adoption,[(18, 0.75778170306443127), (10, 0.15201993179160908), (14, 0.035810802126764428)]
https://www.gov.uk/child-study-visa,[(10, 0.43614481602163996), (18, 0.18756048182167584), (4, 0.15367824095362537)]
https://www.gov.uk/childcare-grant,[(10, 0.47281345937728314), (17, 0.24489106348782302), (8, 0.14399324164097166)]
https://www.gov.uk/childcare-premises-registration-england,[(0, 0.049999999999999989), (1, 0.049999999999999989), (2, 0.049999999999999989)]
https://www.gov.uk/complain-ofsted-report,[(2, 0.50894125672120083), (18, 0.28187909792574545), (16, 0.17945273035840939)]
https://www.gov.uk/complainfurthereducationapprenticeship,[(16, 0.22826032396346332), (7, 0.19709033544167867), (8, 0.19169596635257738)]
https://www.gov.uk/contact-student-finance-england,[(10, 0.68150254315476333), (13, 0.11998495660906085), (16, 0.091575216610100874)]
https://www.gov.uk/courses-qualifications,[(9, 0.38310038861760198), (8, 0.38231993193887853), (16, 0.11083758243358251)]
